"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","url_key","url_path","custom_design","page_layout","options_container","image_label","small_image_label","thumbnail_label","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","price","special_price","weight","msrp","status","is_recurring","visibility","tax_class_id","description","short_description","meta_keyword","custom_layout_update","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites"
"admin","base","Default","simple","2,3,6,8,22","1235","0","Cortelco Value-Line 255400VBA20MD Standard Phone","","","/1/2/123_2__1_1_1_1.jpg","/1/2/123_2__1_1_1_1.jpg","/1/2/123_2__1_1_1_1.jpg","xblue-networks-x16-digital-speakerphone-system","xblue-networks-x16-digital-speakerphone-system.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","24.0000","","1.0000","","Enabled","No","Catalog, Search","None","Cortelco Value-Line 255400VBA20MD Standard Phone","Cortelco Value-Line 255400VBA20MD Standard Phone","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Cortelco Value-Line 255400VBA20MD Standard Phone","0","simple","",""
"admin","base","Default","simple","2,3,6,8,22","1236","0","ITT Standard Phone","","","/1/2/123_7__1_1_1_1_1.jpg","/1/2/123_7__1_1_1_1_1.jpg","/1/2/123_7__1_1_1_1_1.jpg","xblue-networks-x16-digital-speakerphone-system","xblue-networks-x16-digital-speakerphone-system.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","23.0000","","1.0000","","Enabled","No","Catalog, Search","None","ITT Standard Phone","ITT Standard Phone","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","ITT Standard Phone","0","simple","",""
"admin","base","Default","simple","2,3,6,8,22","1237","0","Panasonic KX-TS108W Standard Phone","","","/1/2/123_5__1_1_1_1_1_1.jpg","/1/2/123_5__1_1_1_1_1_1.jpg","/1/2/123_5__1_1_1_1_1_1.jpg","xblue-networks-x16-digital-speakerphone-system","xblue-networks-x16-digital-speakerphone-system.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","39.0000","","1.0000","","Enabled","No","Catalog, Search","None","Panasonic KX-TS108W Standard Phone","Panasonic KX-TS108W Standard Phone","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Panasonic KX-TS108W Standard Phone","0","simple","",""
"admin","base","Default","simple","2,3,6,8,23","1241","0","Xblue Networks X16 Digital Speakerphone System","","","/1/2/124_7_.jpg","/1/2/124_7_.jpg","/1/2/124_7_.jpg","xblue-networks-x16-digital-speakerphone-system","xblue-networks-x16-digital-speakerphone-system-75.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","118.0000","","1.0000","","Enabled","No","Catalog, Search","None","Xblue Networks X16 Digital Speakerphone System","Xblue Networks X16 Digital Speakerphone System","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Xblue Networks X16 Digital Speakerphone System","0","simple","",""
"admin","base","Default","simple","2,3,6,8,23","1242","0","Panasonic KX-TGP550T04 SIP Cordless Phone System","","","/1/2/124_5__1.jpg","/1/2/124_5__1.jpg","/1/2/124_5__1.jpg","xblue-networks-x16-digital-speakerphone-system","xblue-networks-x16-digital-speakerphone-system-75.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","249.0000","","1.0000","","Enabled","No","Catalog, Search","None","Panasonic KX-TGP550T04 SIP Cordless Phone System","Panasonic KX-TGP550T04 SIP Cordless Phone System","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Panasonic KX-TGP550T04 SIP Cordless Phone System","0","simple","",""
"admin","base","Default","simple","2,3,6,8,23","1243","0","RCA 1223-1BSGA 2-LINE CORDED DESKTOP PHONE","","","/1/2/124_1__1_1.jpg","/1/2/124_1__1_1.jpg","/1/2/124_1__1_1.jpg","xblue-networks-x16-digital-speakerphone-system","xblue-networks-x16-digital-speakerphone-system-75.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","37.0000","","1.0000","","Enabled","No","Catalog, Search","None","RCA 1223-1BSGA 2-LINE CORDED DESKTOP PHONE","RCA 1223-1BSGA 2-LINE CORDED DESKTOP PHONE","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","RCA 1223-1BSGA 2-LINE CORDED DESKTOP PHONE","0","simple","",""
"admin","base","Default","simple","2,3,6,8,23","1244","0","AT&T Corded/Cordless Home Phone","","","/1/2/124_2__1_1_1.jpg","/1/2/124_2__1_1_1.jpg","/1/2/124_2__1_1_1.jpg","xblue-networks-x16-digital-speakerphone-system","xblue-networks-x16-digital-speakerphone-system-75.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","62.0000","","1.0000","","Enabled","No","Catalog, Search","None","AT&T Corded/Cordless Home Phone","AT&T Corded/Cordless Home Phone","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","AT&T Corded/Cordless Home Phone","0","simple","",""
"admin","base","Default","simple","2,3,6,8,23","1245","0","Panasonic KX-TS500B Corded Phone System","","","/1/2/124_3__1_1_1_1.jpg","/1/2/124_3__1_1_1_1.jpg","/1/2/124_3__1_1_1_1.jpg","xblue-networks-x16-digital-speakerphone-system","xblue-networks-x16-digital-speakerphone-system-75.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","14.0000","","1.0000","","Enabled","No","Catalog, Search","None","Panasonic KX-TS500B Corded Phone System","Panasonic KX-TS500B Corded Phone System","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Panasonic KX-TS500B Corded Phone System","0","simple","",""
"admin","base","Default","simple","2,3,6,8,23","1246","0","Uniden CEZ260 Corded Phone","","","/1/2/124_4__1_1_1_1_1.jpg","/1/2/124_4__1_1_1_1_1.jpg","/1/2/124_4__1_1_1_1_1.jpg","xblue-networks-x16-digital-speakerphone-system","xblue-networks-x16-digital-speakerphone-system-75.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","26.0000","","1.0000","","Enabled","No","Catalog, Search","None","Uniden CEZ260 Corded Phone","Uniden CEZ260 Corded Phone","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Uniden CEZ260 Corded Phone","0","simple","",""
"admin","base","Default","simple","2,3,6,8,23","1247","0","Cortelco 2400 Big Button Corded Phone","","","/1/2/124_6__1_1_1_1_1_1.jpg","/1/2/124_6__1_1_1_1_1_1.jpg","/1/2/124_6__1_1_1_1_1_1.jpg","xblue-networks-x16-digital-speakerphone-system","xblue-networks-x16-digital-speakerphone-system-75.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","21.0000","","1.0000","","Enabled","No","Catalog, Search","None","Cortelco 2400 Big Button Corded Phone","Cortelco 2400 Big Button Corded Phone","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Cortelco 2400 Big Button Corded Phone","0","simple","",""
"admin","base","Default","simple","2,3,6,8,24","1251","0","MOTOROLA DECT 6.0 CORDLESS PHONE","","","/1/2/125_1_.jpg","/1/2/125_1_.jpg","/1/2/125_1_.jpg","motorola-dect-6-0-cordless-phone","motorola-dect-6-0-cordless-phone.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","59.0000","","1.0000","","Enabled","No","Catalog, Search","None","MOTOROLA DECT 6.0 CORDLESS PHONE","MOTOROLA DECT 6.0 CORDLESS PHONE","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","MOTOROLA DECT 6.0 CORDLESS PHONE","0","simple","",""
"admin","base","Default","simple","2,3,6,8,24","1252","0","Vtech 2-handset Cordless CID/ITAD Phone","","","/1/2/125_6__1.jpg","/1/2/125_6__1.jpg","/1/2/125_6__1.jpg","motorola-dect-6-0-cordless-phone","motorola-dect-6-0-cordless-phone.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","44.0000","","1.0000","","Enabled","No","Catalog, Search","None","Vtech 2-handset Cordless CID/ITAD Phone","Vtech 2-handset Cordless CID/ITAD Phone","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Vtech 2-handset Cordless CID/ITAD Phone","0","simple","",""
"admin","base","Default","simple","2,3,6,8,24","1253","0","Vtech 3-handset Cordless CID/ITAD Phone","","","/1/2/125_7__1_1.jpg","/1/2/125_7__1_1.jpg","/1/2/125_7__1_1.jpg","motorola-dect-6-0-cordless-phone","motorola-dect-6-0-cordless-phone.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","59.0000","","1.0000","","Enabled","No","Catalog, Search","None","Vtech 3-handset Cordless CID/ITAD Phone","Vtech 3-handset Cordless CID/ITAD Phone","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Vtech 3-handset Cordless CID/ITAD Phone","0","simple","",""
"admin","base","Default","simple","2,3,6,8,24","1254","0","AT&T Corded/Cordless Home Phone","","","/1/2/125_2__1_1_1.jpg","/1/2/125_2__1_1_1.jpg","/1/2/125_2__1_1_1.jpg","motorola-dect-6-0-cordless-phone","motorola-dect-6-0-cordless-phone.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","62.0000","","1.0000","","Enabled","No","Catalog, Search","None","AT&T Corded/Cordless Home Phone","AT&T Corded/Cordless Home Phone","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","AT&T Corded/Cordless Home Phone","0","simple","",""
"admin","base","Default","simple","2,3,6,8,24","1255","0","Panasonic KX-TGP550T04 SIP Cordless Phone System","","","/1/2/125_3__1_1_1_1.jpg","/1/2/125_3__1_1_1_1.jpg","/1/2/125_3__1_1_1_1.jpg","motorola-dect-6-0-cordless-phone","motorola-dect-6-0-cordless-phone.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","249.0000","","1.0000","","Enabled","No","Catalog, Search","None","Panasonic KX-TGP550T04 SIP Cordless Phone System","Panasonic KX-TGP550T04 SIP Cordless Phone System","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Panasonic KX-TGP550T04 SIP Cordless Phone System","0","simple","",""
"admin","base","Default","simple","2,3,6,8,24","1256","0","Vtech VT-CS6114 Cordless Phone","","","/1/2/125_5__1_1_1_1_1.jpg","/1/2/125_5__1_1_1_1_1.jpg","/1/2/125_5__1_1_1_1_1.jpg","motorola-dect-6-0-cordless-phone","motorola-dect-6-0-cordless-phone.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","14.0000","","1.0000","","Enabled","No","Catalog, Search","None","Vtech VT-CS6114 Cordless Phone","Vtech VT-CS6114 Cordless Phone","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Vtech VT-CS6114 Cordless Phone","0","simple","",""
"admin","base","Default","simple","2,3,6,8,24","1257","0","DECT 6.0-Cordless Headset","","","/1/2/125_4__1_1_1_1_1_1.jpg","/1/2/125_4__1_1_1_1_1_1.jpg","/1/2/125_4__1_1_1_1_1_1.jpg","motorola-dect-6-0-cordless-phone","motorola-dect-6-0-cordless-phone.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","98.0000","","1.0000","","Enabled","No","Catalog, Search","None","DECT 6.0-Cordless Headset","DECT 6.0-Cordless Headset","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","DECT 6.0-Cordless Headset","0","simple","",""
"admin","base","Default","simple","2,3,6,8,25","1261","0","Plantronics CS540 Wireless Office Headset System","","","/1/2/126_4_.jpg","/1/2/126_4_.jpg","/1/2/126_4_.jpg","plantronics-cs540-wireless-office-headset-system","plantronics-cs540-wireless-office-headset-system.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","199.0000","","1.0000","","Enabled","No","Catalog, Search","None","Plantronics CS540 Wireless Office Headset System","Plantronics CS540 Wireless Office Headset System","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Plantronics CS540 Wireless Office Headset System","0","simple","",""
"admin","base","Default","simple","2,3,6,8,25","1262","0","Plantronics CS530/HL10 Noise Canceling Wireless Desk Phone Headset","","","/1/2/126_3__1.jpg","/1/2/126_3__1.jpg","/1/2/126_3__1.jpg","plantronics-cs540-wireless-office-headset-system","plantronics-cs540-wireless-office-headset-system.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","239.0000","","1.0000","","Enabled","No","Catalog, Search","None","Plantronics CS530/HL10 Noise Canceling Wireless Desk Phone Headset","Plantronics CS530/HL10 Noise Canceling Wireless Desk Phone Headset","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Plantronics CS530/HL10 Noise Canceling Wireless Desk Phone Headset","0","simple","",""
"admin","base","Default","simple","2,3,6,8,25","1263","0","Plantronics CS540/HL10 Convertible DECT™ 6.0 Headset","","","/1/2/126_6__1_1.jpg","/1/2/126_6__1_1.jpg","/1/2/126_6__1_1.jpg","plantronics-cs540-wireless-office-headset-system","plantronics-cs540-wireless-office-headset-system.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","239.0000","","1.0000","","Enabled","No","Catalog, Search","None","Plantronics CS540/HL10 Convertible DECT™ 6.0 Headset","Plantronics CS540/HL10 Convertible DECT™ 6.0 Headset","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Plantronics CS540/HL10 Convertible DECT™ 6.0 Headset","0","simple","",""
"admin","base","Default","simple","2,3,6,8,25","1264","0","Jabra MOTION™ OFFICE Professional Wireless Headset","","","/1/2/126_1__1_1_1.jpg","/1/2/126_1__1_1_1.jpg","/1/2/126_1__1_1_1.jpg","plantronics-cs540-wireless-office-headset-system","plantronics-cs540-wireless-office-headset-system.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","280.0000","","1.0000","","Enabled","No","Catalog, Search","None","Jabra MOTION™ OFFICE Professional Wireless Headset","Jabra MOTION™ OFFICE Professional Wireless Headset","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Jabra MOTION™ OFFICE Professional Wireless Headset","0","simple","",""
"admin","base","Default","simple","2,3,6,8,25","1265","0","Plantronics CS530 Noise Canceling Over-the-Ear Wireless Headset","","","/1/2/126_5__1_1_1_1.jpg","/1/2/126_5__1_1_1_1.jpg","/1/2/126_5__1_1_1_1.jpg","plantronics-cs540-wireless-office-headset-system","plantronics-cs540-wireless-office-headset-system.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","199.0000","","1.0000","","Enabled","No","Catalog, Search","None","Plantronics CS530 Noise Canceling Over-the-Ear Wireless Headset","Plantronics CS530 Noise Canceling Over-the-Ear Wireless Headset","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Plantronics CS530 Noise Canceling Over-the-Ear Wireless Headset","0","simple","",""
"admin","base","Default","simple","2,3,6,8,25","1266","0","Microsoft LX1000 Lifechat Headset","","","/1/2/126_7__1_1_1_1_1.jpg","/1/2/126_7__1_1_1_1_1.jpg","/1/2/126_7__1_1_1_1_1.jpg","plantronics-cs540-wireless-office-headset-system","plantronics-cs540-wireless-office-headset-system.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","9.0000","","1.0000","","Enabled","No","Catalog, Search","None","Microsoft LX1000 Lifechat Headset","Microsoft LX1000 Lifechat Headset","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Microsoft LX1000 Lifechat Headset","0","simple","",""
"admin","base","Default","simple","2,3,6,8,25","1267","0","Plantronics Savi W730 Office Headset","","","/1/2/126_2__1_1_1_1_1_1.jpg","/1/2/126_2__1_1_1_1_1_1.jpg","/1/2/126_2__1_1_1_1_1_1.jpg","plantronics-cs540-wireless-office-headset-system","plantronics-cs540-wireless-office-headset-system.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","249.0000","","1.0000","","Enabled","No","Catalog, Search","None","Plantronics Savi W730 Office Headset","Plantronics Savi W730 Office Headset","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Plantronics Savi W730 Office Headset","0","simple","",""
"admin","base","Default","simple","2,3,6,8,26","1271","0","RCA 1223-1BSGA 2-LINE CORDED DESKTOP PHONE","","","/1/2/127_7_.jpg","/1/2/127_7_.jpg","/1/2/127_7_.jpg","rca-1223-1bsga-2-line-corded-desktop-phone","rca-1223-1bsga-2-line-corded-desktop-phone.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","37.0000","","1.0000","","Enabled","No","Catalog, Search","None","RCA 1223-1BSGA 2-LINE CORDED DESKTOP PHONE","RCA 1223-1BSGA 2-LINE CORDED DESKTOP PHONE","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","RCA 1223-1BSGA 2-LINE CORDED DESKTOP PHONE","0","simple","",""
"admin","base","Default","simple","2,3,6,8,26","1272","0","PANASONIC KX-TGA405B DECT 6.0 PLUS PHONE","","","/1/2/127_1__1.jpg","/1/2/127_1__1.jpg","/1/2/127_1__1.jpg","rca-1223-1bsga-2-line-corded-desktop-phone","rca-1223-1bsga-2-line-corded-desktop-phone.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","27.0000","","1.0000","","Enabled","No","Catalog, Search","None","PANASONIC KX-TGA405B DECT 6.0 PLUS PHONE","PANASONIC KX-TGA405B DECT 6.0 PLUS PHONE","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","PANASONIC KX-TGA405B DECT 6.0 PLUS PHONE","0","simple","",""
"admin","base","Default","simple","2,3,6,8,26","1273","0","Belkin Coiled Telephone Handset Cord","","","/1/2/127_4__1_1.jpg","/1/2/127_4__1_1.jpg","/1/2/127_4__1_1.jpg","rca-1223-1bsga-2-line-corded-desktop-phone","rca-1223-1bsga-2-line-corded-desktop-phone.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","5.0000","","1.0000","","Enabled","No","Catalog, Search","None","Belkin Coiled Telephone Handset Cord","Belkin Coiled Telephone Handset Cord","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Belkin Coiled Telephone Handset Cord","0","simple","",""
"admin","base","Default","simple","2,3,6,8,26","1274","0","Digipower BPC-730H Cordless Phone Battery","","","/1/2/127_5__1_1_1.jpg","/1/2/127_5__1_1_1.jpg","/1/2/127_5__1_1_1.jpg","rca-1223-1bsga-2-line-corded-desktop-phone","rca-1223-1bsga-2-line-corded-desktop-phone.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","1.0000","","1.0000","","Enabled","No","Catalog, Search","None","Digipower BPC-730H Cordless Phone Battery","Digipower BPC-730H Cordless Phone Battery","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Digipower BPC-730H Cordless Phone Battery","0","simple","",""
"admin","base","Default","simple","2,3,6,8,26","1275","0","Mini Jack Universal VOIP Phone Adapter","","","/1/2/127_3__1_1_1_1.jpg","/1/2/127_3__1_1_1_1.jpg","/1/2/127_3__1_1_1_1.jpg","rca-1223-1bsga-2-line-corded-desktop-phone","rca-1223-1bsga-2-line-corded-desktop-phone.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","6.0000","","1.0000","","Enabled","No","Catalog, Search","None","Mini Jack Universal VOIP Phone Adapter","Mini Jack Universal VOIP Phone Adapter","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Mini Jack Universal VOIP Phone Adapter","0","simple","",""
"admin","base","Default","simple","2,3,6,8,26","1276","0","RCA 1103-1WTGA SLIM-LINE CORDED TELEPHONE","","","/1/2/127_2__1_1_1_1_1.jpg","/1/2/127_2__1_1_1_1_1.jpg","/1/2/127_2__1_1_1_1_1.jpg","rca-1223-1bsga-2-line-corded-desktop-phone","rca-1223-1bsga-2-line-corded-desktop-phone.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","9.0000","","1.0000","","Enabled","No","Catalog, Search","None","RCA 1103-1WTGA SLIM-LINE CORDED TELEPHONE","RCA 1103-1WTGA SLIM-LINE CORDED TELEPHONE","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","RCA 1103-1WTGA SLIM-LINE CORDED TELEPHONE","0","simple","",""
"admin","base","Default","simple","2,3,6,8,26","1277","0","Plantronics RD1 78887-01 Ring Detector","","","/1/2/127_6__1_1_1_1_1_1.jpg","/1/2/127_6__1_1_1_1_1_1.jpg","/1/2/127_6__1_1_1_1_1_1.jpg","rca-1223-1bsga-2-line-corded-desktop-phone","rca-1223-1bsga-2-line-corded-desktop-phone.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","16.0000","","1.0000","","Enabled","No","Catalog, Search","None","Plantronics RD1 78887-01 Ring Detector","Plantronics RD1 78887-01 Ring Detector","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Plantronics RD1 78887-01 Ring Detector","0","simple","",""
"admin","base","Default","simple","2,3,6,8,27","1281","0","MagicJack Plus VOIP Phone Adapter","","","/1/2/128_4_.jpg","/1/2/128_4_.jpg","/1/2/128_4_.jpg","magicjack-plus-voip-phone-adapter","magicjack-plus-voip-phone-adapter.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","39.0000","","1.0000","","Enabled","No","Catalog, Search","None","MagicJack Plus VOIP Phone Adapter","MagicJack Plus VOIP Phone Adapter","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","MagicJack Plus VOIP Phone Adapter","0","simple","",""
"admin","base","Default","simple","2,3,6,8,27","1282","0","Cisco SPA 504G 4 Line IP Phone","","","/1/2/128_3__1.jpg","/1/2/128_3__1.jpg","/1/2/128_3__1.jpg","magicjack-plus-voip-phone-adapter","magicjack-plus-voip-phone-adapter.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","139.0000","","1.0000","","Enabled","No","Catalog, Search","None","Cisco SPA 504G 4 Line IP Phone","Cisco SPA 504G 4 Line IP Phone","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Cisco SPA 504G 4 Line IP Phone","0","simple","",""
"admin","base","Default","simple","2,3,6,8,27","1283","0","netTALK DUO WI-FI VoIP Gateway","","","/1/2/128_2__1_1.jpg","/1/2/128_2__1_1.jpg","/1/2/128_2__1_1.jpg","magicjack-plus-voip-phone-adapter","magicjack-plus-voip-phone-adapter.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","19.0000","","1.0000","","Enabled","No","Catalog, Search","None","netTALK DUO WI-FI VoIP Gateway","netTALK DUO WI-FI VoIP Gateway","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","netTALK DUO WI-FI VoIP Gateway","0","simple","",""
"admin","base","Default","simple","2,3,6,8,27","1284","0","NetTalk DUO VOIP Device","","","/1/2/128_6__1_1_1.jpg","/1/2/128_6__1_1_1.jpg","/1/2/128_6__1_1_1.jpg","magicjack-plus-voip-phone-adapter","magicjack-plus-voip-phone-adapter.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","59.0000","","1.0000","","Enabled","No","Catalog, Search","None","NetTalk DUO VOIP Device","NetTalk DUO VOIP Device","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","NetTalk DUO VOIP Device","0","simple","",""
"admin","base","Default","simple","2,3,6,8,27","1285","0","MagicJack Plus VOIP Phone Adapter","","","/1/2/128_7__1_1_1_1.jpg","/1/2/128_7__1_1_1_1.jpg","/1/2/128_7__1_1_1_1.jpg","magicjack-plus-voip-phone-adapter","magicjack-plus-voip-phone-adapter.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","29.0000","","1.0000","","Enabled","No","Catalog, Search","None","MagicJack Plus VOIP Phone Adapter","MagicJack Plus VOIP Phone Adapter","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","MagicJack Plus VOIP Phone Adapter","0","simple","",""
"admin","base","Default","simple","2,3,6,8,27","1286","0","Obihai OBi200 VoIP Telephone Adapter","","","/1/2/128_5__1_1_1_1_1.jpg","/1/2/128_5__1_1_1_1_1.jpg","/1/2/128_5__1_1_1_1_1.jpg","magicjack-plus-voip-phone-adapter","magicjack-plus-voip-phone-adapter.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","49.0000","","1.0000","","Enabled","No","Catalog, Search","None","Obihai OBi200 VoIP Telephone Adapter","Obihai OBi200 VoIP Telephone Adapter","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Obihai OBi200 VoIP Telephone Adapter","0","simple","",""
